Date,Open,High,Low,Close,Adj Close,Volume
2020-10-23,360.000000,369.000000,357.649994,364.350006,356.926453,6357073
2020-10-26,366.000000,373.899994,360.350006,363.700012,356.289673,7541562
2020-10-27,360.200012,366.200012,351.000000,364.399994,356.975403,5869559
2020-10-28,363.000000,370.000000,352.000000,353.649994,346.444458,3863941
2020-10-29,350.549988,350.549988,341.149994,342.700012,335.717590,3346474
2020-10-30,345.200012,362.700012,343.200012,359.850006,352.518127,12044256
2020-11-02,360.000000,362.700012,351.200012,356.899994,349.628235,9364431
2020-11-03,362.000000,362.649994,347.200012,353.649994,346.444458,7971473
2020-11-04,367.649994,369.500000,349.600006,361.100006,353.742645,17940352
2020-11-05,366.049988,374.649994,364.299988,368.649994,361.138824,16920686
2020-11-06,368.649994,375.899994,365.799988,371.100006,363.538940,7290106
2020-11-09,375.000000,376.000000,366.000000,367.049988,359.571411,7038841
2020-11-10,370.700012,374.500000,364.149994,366.750000,359.277557,6850175
2020-11-11,366.750000,372.450012,365.250000,371.600006,364.028748,4370366
2020-11-12,373.000000,375.600006,366.100006,368.049988,360.551056,4759659
2020-11-13,367.500000,370.399994,362.700012,365.500000,358.053009,4156320
2020-11-14,369.000000,369.000000,363.000000,366.100006,358.640778,444529
2020-11-17,368.500000,386.750000,366.250000,379.649994,371.914703,11192618
2020-11-18,382.000000,395.200012,382.000000,391.100006,383.131439,15514329
2020-11-19,390.000000,392.700012,379.600006,381.899994,374.118866,6894431
2020-11-20,381.000000,382.649994,373.000000,375.850006,368.192139,5562369
2020-11-23,375.850006,379.350006,370.299988,375.149994,367.506378,4065424
2020-11-24,378.000000,402.000000,376.000000,392.250000,384.257996,19485370
2020-11-25,396.299988,404.700012,384.399994,398.950012,390.821503,18238080
2020-11-26,400.799988,413.000000,395.649994,410.149994,401.793274,12856261
2020-11-27,411.000000,416.000000,408.200012,411.549988,403.164734,10593353
2020-12-01,415.000000,426.000000,412.000000,423.799988,415.165161,9170159
2020-12-02,424.899994,442.000000,420.350006,438.200012,429.271790,13049398
2020-12-03,442.000000,444.500000,433.049988,435.799988,426.920654,10810399
2020-12-04,439.700012,458.299988,439.000000,453.700012,444.455963,10271034
2020-12-07,461.000000,474.899994,459.000000,471.500000,461.893311,16140936
2020-12-08,472.700012,474.700012,457.549988,463.350006,453.909363,9218366
2020-12-09,467.649994,469.899994,458.149994,463.899994,454.448120,5811412
2020-12-10,463.899994,474.100006,457.000000,471.000000,461.403503,4785102
2020-12-11,471.750000,475.000000,462.700012,466.299988,456.799225,4922448
2020-12-14,468.600006,472.450012,463.100006,467.000000,457.484985,5943652
2020-12-15,469.500000,479.649994,461.450012,475.750000,466.056702,10973876
2020-12-16,480.000000,480.450012,473.149994,475.549988,465.860748,5452263
2020-12-17,478.000000,478.799988,465.549988,467.750000,458.219727,6757703
2020-12-18,467.750000,472.950012,458.500000,463.299988,453.860352,5980780
2020-12-21,459.000000,467.000000,427.200012,444.250000,435.198517,8223842
2020-12-22,444.250000,470.500000,435.000000,468.649994,459.101349,9462053
2020-12-23,467.149994,476.700012,462.500000,470.750000,461.158600,7943560
2020-12-24,474.899994,482.899994,466.000000,478.549988,468.799622,7679078
2020-12-28,480.000000,492.950012,480.000000,483.549988,473.697754,8372924
2020-12-29,485.000000,489.850006,478.200012,483.399994,473.550812,5866837
2020-12-30,484.000000,487.600006,478.149994,485.399994,475.510101,3736356
2020-12-31,485.399994,490.799988,480.250000,483.750000,473.893707,4386328
2021-01-01,485.000000,508.000000,482.549988,503.850006,493.584167,7815730
2021-01-04,507.000000,510.899994,495.200012,498.899994,488.735016,9998803
2021-01-05,498.899994,504.500000,492.000000,499.450012,489.273804,5135408
2021-01-06,501.799988,504.950012,489.500000,496.799988,486.677795,5203982
2021-01-07,500.100006,520.900024,499.500000,513.849976,503.380371,10295126
2021-01-08,520.000000,527.349976,514.500000,517.000000,506.466278,7272250
2021-01-11,520.450012,522.500000,504.000000,508.350006,497.992493,7156036
2021-01-12,507.000000,520.650024,502.549988,511.250000,500.833374,6751375
2021-01-13,515.900024,540.000000,514.599976,536.650024,525.715881,11045555
2021-01-14,537.950012,542.450012,530.099976,536.950012,526.009766,6066782
2021-01-15,536.799988,541.000000,524.000000,527.950012,517.193115,5427713
2021-01-18,531.000000,532.299988,503.799988,515.500000,504.996796,6258367
2021-01-19,516.000000,535.000000,516.000000,532.799988,521.944275,6694907
2021-01-20,529.000000,562.500000,529.000000,558.599976,547.218628,14440729
2021-01-21,561.849976,561.849976,542.650024,547.650024,536.491760,8870257
2021-01-22,549.500000,557.500000,531.700012,535.799988,524.883179,6843849
2021-01-25,543.000000,547.450012,522.000000,523.650024,512.980774,5816153
2021-01-27,528.250000,536.000000,512.500000,518.849976,508.278534,8920054
2021-01-28,515.700012,527.950012,507.049988,519.099976,508.523438,5707393
2021-01-29,527.549988,533.099976,507.100006,509.700012,499.314972,6781488
2021-02-01,514.299988,545.450012,500.100006,542.750000,531.691589,10259084
2021-02-02,548.700012,554.849976,540.000000,550.799988,539.577576,7160471
2021-02-03,549.549988,562.299988,542.000000,560.099976,548.688049,7462289
2021-02-04,557.900024,573.400024,554.049988,568.400024,556.818970,6850462
2021-02-05,571.000000,573.950012,561.650024,566.950012,555.398499,5586868
2021-02-08,572.150024,594.000000,571.099976,582.049988,570.190796,8887710
2021-02-09,589.650024,589.799988,573.200012,581.950012,570.092896,10917915
2021-02-10,584.750000,587.000000,550.500000,576.849976,565.096802,19987392
2021-02-11,576.849976,593.700012,576.299988,591.849976,579.791199,10595917
2021-02-12,592.299988,621.650024,586.099976,616.599976,604.036926,24953701
2021-02-15,617.950012,639.900024,610.799988,627.750000,614.959717,15146033
2021-02-16,629.799988,643.500000,628.049988,636.549988,623.580444,15120148
2021-02-17,658.000000,670.000000,646.900024,655.750000,642.389221,34868085
2021-02-18,660.799988,670.000000,649.049988,664.049988,650.520081,13189027
2021-02-19,664.950012,676.650024,628.650024,653.500000,640.185120,17553743
2021-02-22,658.799988,678.500000,649.000000,673.799988,660.071472,16739107
2021-02-23,680.000000,682.700012,659.250000,662.000000,648.511902,11247164
2021-02-24,666.700012,671.000000,653.400024,665.200012,651.646667,3919187
2021-02-25,669.400024,711.349976,667.150024,704.299988,689.950012,18596690
2021-02-26,697.099976,703.450012,668.000000,675.900024,662.128723,19909990
2021-03-01,684.599976,704.650024,673.299988,692.900024,678.782349,11600468
2021-03-02,697.599976,724.700012,696.000000,720.500000,705.819946,11486477
2021-03-03,732.000000,754.950012,723.400024,729.849976,714.979431,19961472
2021-03-04,733.250000,765.700012,715.849976,752.450012,737.119019,30607959
2021-03-05,752.450012,761.000000,730.500000,748.950012,733.690308,17665200
2021-03-08,762.700012,767.799988,744.200012,748.400024,733.151550,15286852
2021-03-09,755.549988,759.400024,738.650024,750.750000,735.453613,8548163
2021-03-10,757.500000,759.099976,743.000000,745.349976,730.163574,5235249
2021-03-12,749.000000,752.099976,723.000000,728.150024,713.314148,10961076
2021-03-15,727.799988,727.799988,706.049988,719.049988,704.399536,13403522
2021-03-16,731.400024,735.700012,714.250000,717.349976,702.734131,14979009
2021-03-17,715.000000,716.950012,683.799988,688.250000,674.227051,8151544
2021-03-18,695.000000,705.500000,675.400024,679.650024,665.802246,10925357
2021-03-19,677.400024,691.500000,657.099976,686.250000,672.267822,10373422
2021-03-22,686.000000,726.250000,681.000000,721.900024,707.191467,22864950
2021-03-23,730.250000,755.000000,727.099976,738.549988,723.502197,30612174
2021-03-24,741.000000,750.500000,697.650024,706.849976,692.448059,21213413
2021-03-25,711.000000,712.349976,683.150024,688.250000,674.227051,16860086
2021-03-26,698.000000,710.700012,692.599976,703.049988,688.725525,12350673
2021-03-30,703.049988,718.000000,697.299988,710.549988,696.072693,9109273
2021-03-31,705.000000,719.900024,698.599976,702.400024,688.088806,7752226
2021-04-01,713.500000,742.000000,705.000000,736.250000,721.249084,15017049
2021-04-05,731.750000,745.000000,715.000000,742.250000,727.126831,15622924
2021-04-06,756.000000,852.700012,743.000000,835.549988,818.525818,64555516
2021-04-07,857.000000,885.000000,795.000000,814.750000,798.149658,97717880
2021-04-08,818.000000,838.000000,806.000000,823.000000,806.231567,34025873
2021-04-09,824.750000,837.000000,817.049988,823.599976,806.819275,21804785
2021-04-12,809.900024,809.900024,735.000000,744.650024,729.477905,28112240
2021-04-13,750.000000,755.750000,701.349976,731.049988,716.154968,52812517
2021-04-15,735.900024,754.500000,725.000000,750.349976,735.061768,26108614
2021-04-16,750.900024,794.849976,743.000000,755.500000,740.106873,41791181
2021-04-19,715.000000,730.900024,707.450012,720.950012,706.260803,22935238
2021-04-20,744.700012,745.900024,710.000000,720.450012,705.771057,21315167
2021-04-22,689.500000,744.900024,689.500000,737.799988,722.767456,26840536
2021-04-23,736.450012,746.900024,720.099976,725.349976,710.571106,18435449
2021-04-26,733.000000,739.650024,728.900024,730.750000,715.861145,9390549
2021-04-27,735.000000,757.500000,727.349976,749.150024,733.886230,20573107
2021-04-28,755.000000,760.000000,741.099976,746.250000,731.045288,11156977
2021-04-29,753.200012,765.849976,743.400024,746.750000,731.535156,13851910
2021-04-30,739.000000,759.450012,724.500000,730.049988,715.175354,12600934
2021-05-03,727.650024,764.000000,713.750000,761.400024,745.886658,25953577
2021-05-04,779.849976,782.000000,760.049988,768.750000,753.086853,31400296
2021-05-05,772.000000,774.799988,732.700012,738.099976,723.061340,29426971
2021-05-06,745.000000,753.700012,735.599976,740.799988,725.706360,11926793
2021-05-07,747.700012,778.000000,745.250000,767.750000,752.107239,20782117
2021-05-10,774.400024,779.500000,762.450012,765.450012,749.854065,9201326
2021-05-11,751.000000,789.700012,750.349976,762.650024,747.111267,12978165
2021-05-12,763.000000,772.799988,747.700012,751.599976,736.286255,10615003
2021-05-14,757.900024,758.650024,727.500000,733.549988,718.604004,10876267
2021-05-17,740.000000,760.000000,737.000000,754.200012,738.833374,12271212
2021-05-18,765.000000,780.000000,757.099976,775.900024,760.091187,9877934
2021-05-19,784.000000,791.900024,769.299988,772.400024,756.662537,15666729
2021-05-20,776.500000,779.500000,761.049988,765.700012,750.099060,6964023
2021-05-21,772.000000,775.250000,766.650024,769.200012,753.527710,5274817
2021-05-24,769.700012,779.900024,746.599976,766.549988,750.931702,8354397
2021-05-25,773.000000,776.700012,759.000000,764.000000,748.433716,4730725
2021-05-26,767.849976,769.900024,757.000000,758.299988,742.849731,7375242
2021-05-27,758.299988,765.000000,749.450012,751.400024,736.090454,7909776
2021-05-28,755.000000,784.900024,754.000000,776.150024,760.336182,13623565
2021-05-31,779.950012,779.950012,761.700012,769.549988,753.870544,7820165
2021-06-01,773.099976,801.799988,764.299988,798.200012,781.936829,17847137
2021-06-02,802.950012,824.000000,802.950012,811.500000,794.965820,27748928
2021-06-03,818.849976,849.000000,810.700012,825.299988,808.484741,24105079
2021-06-04,830.799988,841.950012,823.000000,833.849976,816.860474,14457348
2021-06-07,837.400024,898.799988,835.650024,878.599976,860.698669,33684310
2021-06-08,883.400024,887.799988,859.150024,874.200012,856.388428,16422574
2021-06-09,879.250000,901.000000,831.299988,852.599976,835.228455,31225441
2021-06-10,858.549988,863.950012,843.299988,846.750000,829.497681,11744190
2021-06-11,852.000000,856.400024,820.700012,839.750000,822.640259,17460610
2021-06-14,755.799988,783.700012,681.099976,768.450012,752.792969,89771631
2021-06-15,802.900024,802.900024,755.000000,761.849976,746.327515,45408426
2021-06-16,755.000000,755.000000,697.799988,706.700012,692.301147,29440056
2021-06-17,683.000000,704.650024,638.349976,646.900024,633.719604,70812142
2021-06-18,643.200012,704.599976,638.099976,694.349976,680.202759,76266975
2021-06-21,692.000000,744.650024,685.099976,731.049988,716.154968,51759617
2021-06-22,740.000000,761.650024,738.000000,742.900024,727.763611,35597113
2021-06-23,749.000000,757.000000,715.500000,718.700012,704.056641,31168761
2021-06-24,724.000000,725.000000,701.700012,709.900024,700.307983,21503302
2021-06-25,715.000000,719.000000,706.500000,712.200012,702.576904,12085421
2021-06-28,719.000000,729.950012,713.000000,716.250000,706.572205,14139292
2021-06-29,717.500000,723.000000,709.000000,711.000000,701.393127,9303151
2021-06-30,717.599976,717.599976,702.099976,703.700012,694.191772,9100756
2021-07-01,706.000000,711.849976,700.000000,703.099976,693.599792,8035542
2021-07-02,705.000000,724.299988,705.000000,710.400024,700.801270,17676086
2021-07-05,717.000000,721.000000,703.000000,710.049988,700.455933,11105134
2021-07-06,712.000000,731.950012,707.099976,712.700012,703.070129,14580124
2021-07-07,716.900024,723.000000,706.000000,720.099976,710.370117,8719991
2021-07-08,724.000000,728.000000,709.099976,711.700012,702.083618,7804439
2021-07-09,712.500000,737.000000,708.349976,728.500000,718.656616,14924156
2021-07-12,734.400024,735.650024,715.049988,718.049988,708.347839,8664504
2021-07-13,720.000000,720.900024,702.000000,704.000000,694.487732,12287372
2021-07-14,709.400024,711.500000,695.349976,697.250000,687.828857,13812481
2021-07-15,699.700012,706.400024,695.500000,699.099976,689.653870,7490612
2021-07-16,699.700012,702.900024,685.250000,687.599976,678.309265,6941246
2021-07-19,686.000000,693.000000,661.400024,673.700012,664.597107,13618862
2021-07-20,661.000000,680.849976,660.000000,672.599976,663.511902,11533588
2021-07-22,678.000000,695.000000,666.700012,691.799988,682.452576,9740403
2021-07-23,700.000000,700.000000,677.200012,680.049988,670.861267,8682097
2021-07-26,680.000000,690.950012,674.450012,682.799988,673.574097,5339116
2021-07-27,682.799988,686.299988,660.349976,663.200012,654.239014,7133113
2021-07-28,668.400024,676.750000,654.200012,665.400024,656.409302,11132158
2021-07-29,671.000000,671.000000,657.950012,659.650024,650.736938,4572153
2021-07-30,661.250000,687.799988,659.500000,674.500000,665.386353,13440904
2021-08-02,682.000000,695.000000,678.000000,692.000000,682.649841,8925708
2021-08-03,698.000000,714.950012,695.250000,705.049988,695.523499,18429941
2021-08-04,718.000000,718.000000,692.000000,694.700012,685.313354,14045587
2021-08-05,695.000000,700.500000,684.000000,693.549988,684.178894,5851411
2021-08-06,692.950012,719.900024,691.450012,710.700012,701.097168,17504802
2021-08-09,714.000000,717.000000,694.099976,699.900024,690.443176,7521213
2021-08-10,701.700012,706.750000,683.250000,693.000000,683.636292,5937282
2021-08-11,693.400024,705.000000,684.549988,699.150024,689.703308,6297975
2021-08-12,701.000000,710.400024,700.000000,704.049988,694.536987,5068665
2021-08-13,704.450012,709.500000,699.049988,704.150024,694.635742,3390071
2021-08-16,704.000000,716.450012,702.000000,706.900024,697.348572,6385995
2021-08-17,705.799988,714.900024,686.049988,692.650024,683.291077,7262774
2021-08-18,696.450012,708.299988,688.700012,705.400024,695.868835,7354758
2021-08-20,690.000000,706.400024,680.799988,687.200012,677.914734,6274741
2021-08-23,691.799988,691.799988,665.000000,668.299988,659.270081,6636881
2021-08-24,673.000000,702.000000,668.500000,695.400024,686.003906,7640710
2021-08-25,698.500000,725.000000,695.400024,720.750000,711.011353,21275432
2021-08-26,725.000000,733.000000,717.700012,721.700012,711.948547,14969643
2021-08-27,724.000000,731.950012,722.250000,727.000000,717.176941,6751256
2021-08-30,730.599976,735.400024,727.099976,730.000000,720.136353,4757858
2021-08-31,732.299988,754.000000,728.099976,748.299988,738.189087,15419587
2021-09-01,750.049988,751.849976,737.599976,744.750000,734.687134,5320381
2021-09-02,745.000000,760.650024,744.000000,753.849976,743.664124,5788915
2021-09-03,755.950012,762.000000,745.299988,754.900024,744.699951,4491254
2021-09-06,758.400024,765.000000,747.250000,751.200012,741.049988,5260360
2021-09-07,753.900024,755.150024,741.650024,745.500000,735.426941,3515903
2021-09-08,748.799988,753.000000,738.250000,746.849976,736.758728,4036193
2021-09-09,745.099976,751.000000,742.000000,749.700012,739.570251,2829060
